local_id,split,raw_tile_index,num_buildings_labeled,num_buildings_unclassified,p0_no_damage,p1_minor,p2_major,p3_destroyed,S_real,L_bucket
180,test,179,5,7,0.4,0.0,0.0,0.6,1.7999999999999998,2
191,test,190,19,14,1.0,0.0,0.0,0.0,0.0,0
199,test,198,4,7,1.0,0.0,0.0,0.0,0.0,0
203,test,202,21,0,0.38095238095238093,0.0,0.0,0.6190476190476191,1.8571428571428572,2
208,test,207,2,6,1.0,0.0,0.0,0.0,0.0,0
218,test,217,4,0,0.0,0.0,0.0,1.0,3.0,3
230,test,229,9,0,0.0,0.0,0.0,1.0,3.0,3
234,test,233,1,0,0.0,0.0,0.0,1.0,3.0,3
236,test,235,26,3,0.15384615384615385,0.0,0.038461538461538464,0.8076923076923077,2.5000000000000004,3
239,test,238,6,0,0.0,0.0,0.0,1.0,3.0,3
242,test,241,24,0,0.4583333333333333,0.20833333333333334,0.041666666666666664,0.2916666666666667,1.1666666666666667,1
251,test,250,28,1,1.0,0.0,0.0,0.0,0.0,0
256,test,255,8,1,0.0,0.0,0.0,1.0,3.0,3
276,test,275,87,0,1.0,0.0,0.0,0.0,0.0,0
277,test,276,6,0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.5,2
301,test,300,52,0,0.9230769230769231,0.0,0.0,0.07692307692307693,0.23076923076923078,0
305,test,304,1,0,0.0,0.0,0.0,1.0,3.0,3
352,test,351,8,0,0.75,0.0,0.0,0.25,0.75,1
357,test,356,20,0,0.7,0.0,0.05,0.25,0.85,1
380,test,379,35,1,0.8,0.0,0.0,0.2,0.6000000000000001,1
382,test,381,14,1,0.6428571428571429,0.0,0.0,0.35714285714285715,1.0714285714285714,1
397,test,396,2,2,0.0,0.0,0.0,1.0,3.0,3
415,test,414,35,0,0.14285714285714285,0.0,0.0,0.8571428571428571,2.571428571428571,3
427,test,426,10,0,0.5,0.0,0.0,0.5,1.5,2
432,test,431,43,0,0.8604651162790697,0.0,0.023255813953488372,0.11627906976744186,0.39534883720930236,0
476,test,475,43,0,0.8837209302325582,0.023255813953488372,0.0,0.09302325581395349,0.3023255813953488,0
483,test,482,3,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,2
486,test,485,1,1,0.0,0.0,0.0,1.0,3.0,3
487,test,486,25,0,0.84,0.04,0.0,0.12,0.39999999999999997,0
507,test,506,3,0,1.0,0.0,0.0,0.0,0.0,0
545,test,544,5,1,0.4,0.0,0.0,0.6,1.7999999999999998,2
552,test,551,18,0,0.8333333333333334,0.0,0.05555555555555555,0.1111111111111111,0.4444444444444444,0
559,test,558,7,0,1.0,0.0,0.0,0.0,0.0,0
569,test,568,36,1,1.0,0.0,0.0,0.0,0.0,0
606,test,605,10,0,1.0,0.0,0.0,0.0,0.0,0
615,test,614,30,1,1.0,0.0,0.0,0.0,0.0,0
616,test,615,1,0,1.0,0.0,0.0,0.0,0.0,0
638,test,637,10,1,0.5,0.0,0.0,0.5,1.5,2
679,test,678,2,1,0.0,0.0,0.0,1.0,3.0,3
685,test,684,11,2,0.8181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.45454545454545453,0
686,test,685,4,2,0.0,0.0,0.0,1.0,3.0,3
697,test,696,13,0,1.0,0.0,0.0,0.0,0.0,0
700,test,699,3,3,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,1
714,test,713,2,0,0.0,0.0,0.5,0.5,2.5,3
742,test,741,3,0,1.0,0.0,0.0,0.0,0.0,0
743,test,742,23,0,0.6521739130434783,0.0,0.0,0.34782608695652173,1.0434782608695652,1
750,test,749,10,2,0.2,0.1,0.1,0.6,2.0999999999999996,2
754,test,753,44,1,1.0,0.0,0.0,0.0,0.0,0
757,test,756,14,5,0.8571428571428571,0.0,0.0,0.14285714285714285,0.42857142857142855,0
802,test,801,35,0,0.6,0.0,0.0,0.4,1.2000000000000002,1
816,test,815,9,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.3333333333333333,0
832,test,831,9,1,0.2222222222222222,0.0,0.0,0.7777777777777778,2.3333333333333335,2
842,test,841,36,0,1.0,0.0,0.0,0.0,0.0,0
854,test,853,7,0,1.0,0.0,0.0,0.0,0.0,0
855,test,854,9,3,1.0,0.0,0.0,0.0,0.0,0
886,test,885,21,4,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,1
890,test,889,11,1,0.0,0.36363636363636365,0.36363636363636365,0.2727272727272727,1.9090909090909092,2
894,test,893,86,0,1.0,0.0,0.0,0.0,0.0,0
895,test,894,15,0,1.0,0.0,0.0,0.0,0.0,0
899,test,898,22,1,0.7727272727272727,0.0,0.0,0.22727272727272727,0.6818181818181818,1
930,test,929,38,4,0.8947368421052632,0.0,0.0,0.10526315789473684,0.3157894736842105,0
931,test,930,7,0,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,1.7142857142857142,2
943,test,942,48,1,0.6875,0.0,0.041666666666666664,0.2708333333333333,0.8958333333333334,1
957,test,956,8,1,0.875,0.0,0.125,0.0,0.25,0
964,test,963,3,2,0.0,0.0,0.0,1.0,3.0,3
1007,test,1006,20,0,1.0,0.0,0.0,0.0,0.0,0
1019,test,1018,12,2,1.0,0.0,0.0,0.0,0.0,0
1023,test,1022,7,1,0.0,0.0,0.0,1.0,3.0,3
1032,test,1031,8,0,1.0,0.0,0.0,0.0,0.0,0
1047,test,1046,2,0,0.0,0.0,1.0,0.0,2.0,2
1062,test,1061,37,0,0.6756756756756757,0.0,0.08108108108108109,0.24324324324324326,0.891891891891892,1
1075,test,1074,41,0,0.8536585365853658,0.0,0.0,0.14634146341463414,0.4390243902439024,0
1100,test,1099,2,0,0.5,0.0,0.0,0.5,1.5,2
1115,test,1114,1,1,1.0,0.0,0.0,0.0,0.0,0
1129,test,1128,1,0,0.0,1.0,0.0,0.0,1.0,1
1142,test,1141,5,0,0.2,0.2,0.2,0.4,1.8000000000000003,2
1154,test,1153,3,0,0.0,0.0,0.0,1.0,3.0,3
1173,test,1172,17,0,1.0,0.0,0.0,0.0,0.0,0
1189,test,1188,8,0,0.625,0.0,0.0,0.375,1.125,1
1194,test,1193,23,0,1.0,0.0,0.0,0.0,0.0,0
1200,test,1199,63,0,1.0,0.0,0.0,0.0,0.0,0
1215,test,1214,19,0,0.7894736842105263,0.0,0.05263157894736842,0.15789473684210525,0.5789473684210527,1
1225,test,1224,13,0,1.0,0.0,0.0,0.0,0.0,0
1227,test,1226,1,0,1.0,0.0,0.0,0.0,0.0,0
1247,test,1246,12,0,0.25,0.0,0.0,0.75,2.25,2
1250,test,1249,5,0,1.0,0.0,0.0,0.0,0.0,0
1253,test,1252,78,5,0.7435897435897436,0.01282051282051282,0.0,0.24358974358974358,0.7435897435897435,1
1263,test,1262,25,0,1.0,0.0,0.0,0.0,0.0,0
1268,test,1267,14,0,0.7142857142857143,0.0,0.0,0.2857142857142857,0.8571428571428571,1
1280,test,1279,2,0,1.0,0.0,0.0,0.0,0.0,0
1282,test,1281,6,0,1.0,0.0,0.0,0.0,0.0,0
1336,test,1335,3,0,1.0,0.0,0.0,0.0,0.0,0
1373,test,1372,38,0,1.0,0.0,0.0,0.0,0.0,0
1401,test,1400,23,1,0.9565217391304348,0.0,0.0,0.043478260869565216,0.13043478260869565,0
